,date,total_admissions,admissions_white,admissions_white_rate,admissions_black,admissions_black_rate,admissions_hispanic,admissions_hispanic_rate,admissions_amerind,admissions_amerind_rate,admissions_asian,admissions_asian_rate,admissions_other,admissions_other_rate,state,month,year
1195,2010-01-01,1302,994,76.34,273,20.97,22,1.69,4,0.31,0,0.0,9,0.69,Kentucky,January,2010
1196,2010-02-01,1207,942,78.04,247,20.46,9,0.75,1,0.08,2,0.17,6,0.5,Kentucky,February,2010
1197,2010-03-01,1439,1085,75.4,322,22.38,15,1.04,2,0.14,1,0.07,14,0.97,Kentucky,March,2010
1198,2010-04-01,1332,1005,75.45,293,22.0,19,1.43,2,0.15,1,0.08,12,0.9,Kentucky,April,2010
1199,2010-05-01,1338,1018,76.08,292,21.82,16,1.2,3,0.22,1,0.07,8,0.6,Kentucky,May,2010
1200,2010-06-01,1283,963,75.06,289,22.53,12,0.94,4,0.31,1,0.08,14,1.09,Kentucky,June,2010
1201,2010-07-01,1243,924,74.34,292,23.49,16,1.29,2,0.16,0,0.0,9,0.72,Kentucky,July,2010
1202,2010-08-01,1457,1103,75.7,331,22.72,13,0.89,1,0.07,3,0.21,6,0.41,Kentucky,August,2010
1203,2010-09-01,1375,1062,77.24,295,21.45,10,0.73,1,0.07,2,0.15,5,0.36,Kentucky,September,2010
1204,2010-10-01,1251,928,74.18,297,23.74,16,1.28,1,0.08,2,0.16,7,0.56,Kentucky,October,2010
1205,2010-11-01,1275,963,75.53,277,21.73,13,1.02,4,0.31,2,0.16,16,1.25,Kentucky,November,2010
1206,2010-12-01,1241,971,78.24,250,20.15,10,0.81,2,0.16,0,0.0,8,0.64,Kentucky,December,2010
1207,2011-01-01,1535,1179,76.81,329,21.43,10,0.65,2,0.13,2,0.13,13,0.85,Kentucky,January,2011
1208,2011-02-01,1510,1179,78.08,298,19.74,21,1.39,2,0.13,3,0.2,7,0.46,Kentucky,February,2011
1209,2011-03-01,1488,1165,78.29,292,19.62,14,0.94,3,0.2,1,0.07,13,0.87,Kentucky,March,2011
1210,2011-04-01,1397,1090,78.02,270,19.33,19,1.36,1,0.07,0,0.0,17,1.22,Kentucky,April,2011
1211,2011-05-01,1435,1136,79.16,267,18.61,11,0.77,1,0.07,1,0.07,19,1.32,Kentucky,May,2011
1212,2011-06-01,1292,1006,77.86,267,20.67,9,0.7,2,0.15,1,0.08,7,0.54,Kentucky,June,2011
1213,2011-07-01,1316,996,75.68,283,21.5,19,1.44,4,0.3,1,0.08,13,0.99,Kentucky,July,2011
1214,2011-08-01,1551,1198,77.24,322,20.76,16,1.03,1,0.06,2,0.13,12,0.77,Kentucky,August,2011
1215,2011-09-01,1351,1046,77.42,281,20.8,10,0.74,0,0.0,2,0.15,12,0.89,Kentucky,September,2011
1216,2011-10-01,1320,1030,78.03,268,20.3,15,1.14,0,0.0,0,0.0,7,0.53,Kentucky,October,2011
1217,2011-11-01,1224,946,77.29,263,21.49,8,0.65,3,0.25,2,0.16,2,0.16,Kentucky,November,2011
1218,2011-12-01,1220,930,76.23,254,20.82,12,0.98,2,0.16,1,0.08,21,1.72,Kentucky,December,2011
1219,2012-01-01,1447,1157,79.96,262,18.11,14,0.97,1,0.07,2,0.14,11,0.76,Kentucky,January,2012
1220,2012-02-01,1409,1084,76.93,301,21.36,11,0.78,1,0.07,1,0.07,11,0.78,Kentucky,February,2012
1221,2012-03-01,1557,1225,78.68,294,18.88,16,1.03,1,0.06,2,0.13,19,1.22,Kentucky,March,2012
1222,2012-04-01,1438,1134,78.86,275,19.12,13,0.9,2,0.14,1,0.07,13,0.9,Kentucky,April,2012
1223,2012-05-01,1429,1120,78.38,278,19.45,11,0.77,0,0.0,3,0.21,17,1.19,Kentucky,May,2012
1224,2012-06-01,1464,1154,78.83,284,19.4,13,0.89,0,0.0,2,0.14,11,0.75,Kentucky,June,2012
1225,2012-07-01,1467,1149,78.32,287,19.56,9,0.61,2,0.14,3,0.2,17,1.16,Kentucky,July,2012
1226,2012-08-01,1509,1207,79.99,269,17.83,18,1.19,0,0.0,3,0.2,12,0.8,Kentucky,August,2012
1227,2012-09-01,1392,1093,78.52,278,19.97,9,0.65,1,0.07,0,0.0,11,0.79,Kentucky,September,2012
1228,2012-10-01,1472,1171,79.55,277,18.82,9,0.61,2,0.14,2,0.14,11,0.75,Kentucky,October,2012
1229,2012-11-01,1382,1094,79.16,256,18.52,13,0.94,3,0.22,2,0.14,14,1.01,Kentucky,November,2012
1230,2012-12-01,1265,1011,79.92,228,18.02,7,0.55,1,0.08,5,0.4,13,1.03,Kentucky,December,2012
1231,2013-01-01,1550,1216,78.45,299,19.29,15,0.97,2,0.13,2,0.13,16,1.03,Kentucky,January,2013
1232,2013-02-01,1565,1233,78.79,298,19.04,15,0.96,0,0.0,5,0.32,14,0.89,Kentucky,February,2013
1233,2013-03-01,1554,1217,78.31,309,19.88,14,0.9,1,0.06,0,0.0,13,0.84,Kentucky,March,2013
1234,2013-04-01,1523,1229,80.7,273,17.93,6,0.39,2,0.13,1,0.07,12,0.79,Kentucky,April,2013
1235,2013-05-01,1603,1259,78.54,307,19.15,16,1.0,1,0.06,2,0.12,18,1.12,Kentucky,May,2013
1236,2013-06-01,1477,1181,79.96,270,18.28,11,0.74,1,0.07,3,0.2,11,0.74,Kentucky,June,2013
1237,2013-07-01,1545,1221,79.03,294,19.03,10,0.65,2,0.13,2,0.13,16,1.04,Kentucky,July,2013
1238,2013-08-01,1694,1357,80.11,313,18.48,10,0.59,0,0.0,2,0.12,12,0.71,Kentucky,August,2013
1239,2013-09-01,1654,1320,79.81,309,18.68,10,0.6,3,0.18,0,0.0,12,0.73,Kentucky,September,2013
1240,2013-10-01,1743,1373,78.77,333,19.1,12,0.69,0,0.0,3,0.17,22,1.26,Kentucky,October,2013
1241,2013-11-01,1322,1051,79.5,250,18.91,10,0.76,0,0.0,1,0.08,10,0.76,Kentucky,November,2013
1242,2013-12-01,1291,992,76.84,265,20.53,17,1.32,1,0.08,0,0.0,16,1.24,Kentucky,December,2013
1243,2014-01-01,1626,1280,78.72,308,18.94,17,1.05,2,0.12,2,0.12,17,1.05,Kentucky,January,2014
1244,2014-02-01,1565,1239,79.17,292,18.66,13,0.83,0,0.0,1,0.06,20,1.28,Kentucky,February,2014
1245,2014-03-01,1493,1179,78.97,278,18.62,14,0.94,1,0.07,2,0.13,19,1.27,Kentucky,March,2014
1246,2014-04-01,1584,1278,80.68,279,17.61,12,0.76,1,0.06,1,0.06,13,0.82,Kentucky,April,2014
1247,2014-05-01,1545,1207,78.12,308,19.94,15,0.97,0,0.0,1,0.06,14,0.91,Kentucky,May,2014
1248,2014-06-01,1621,1319,81.37,272,16.78,7,0.43,0,0.0,2,0.12,21,1.3,Kentucky,June,2014
1249,2014-07-01,1554,1231,79.21,289,18.6,17,1.09,0,0.0,1,0.06,16,1.03,Kentucky,July,2014
1250,2014-08-01,1559,1239,79.47,288,18.47,18,1.15,1,0.06,1,0.06,12,0.77,Kentucky,August,2014
1251,2014-09-01,1669,1326,79.45,305,18.27,13,0.78,0,0.0,4,0.24,21,1.26,Kentucky,September,2014
1252,2014-10-01,1604,1267,78.99,304,18.95,13,0.81,3,0.19,1,0.06,16,1.0,Kentucky,October,2014
1253,2014-11-01,1415,1133,80.07,252,17.81,18,1.27,0,0.0,0,0.0,12,0.85,Kentucky,November,2014
1254,2014-12-01,1477,1201,81.31,247,16.72,14,0.95,1,0.07,2,0.14,12,0.81,Kentucky,December,2014
1255,2015-01-01,1594,1277,80.11,282,17.69,15,0.94,1,0.06,2,0.13,17,1.07,Kentucky,January,2015
1256,2015-02-01,1462,1180,80.71,248,16.96,12,0.82,1,0.07,1,0.07,20,1.37,Kentucky,February,2015
1257,2015-03-01,1654,1304,78.84,312,18.86,10,0.6,0,0.0,4,0.24,24,1.45,Kentucky,March,2015
1258,2015-04-01,1735,1441,83.05,263,15.16,13,0.75,1,0.06,2,0.12,15,0.86,Kentucky,April,2015
1259,2015-05-01,1601,1288,80.45,283,17.68,16,1.0,3,0.19,1,0.06,10,0.62,Kentucky,May,2015
1260,2015-06-01,1737,1410,81.17,306,17.62,6,0.35,0,0.0,1,0.06,14,0.81,Kentucky,June,2015
1261,2015-07-01,1612,1292,80.15,292,18.11,16,0.99,1,0.06,0,0.0,11,0.68,Kentucky,July,2015
1262,2015-08-01,1673,1362,81.41,271,16.2,16,0.96,0,0.0,3,0.18,21,1.26,Kentucky,August,2015
1263,2015-09-01,1509,1218,80.72,257,17.03,17,1.13,3,0.2,0,0.0,14,0.93,Kentucky,September,2015
1264,2015-10-01,1729,1394,80.62,291,16.83,15,0.87,2,0.12,1,0.06,26,1.5,Kentucky,October,2015
1265,2015-11-01,1568,1297,82.72,235,14.99,15,0.96,1,0.06,1,0.06,19,1.21,Kentucky,November,2015
1266,2015-12-01,1619,1319,81.47,263,16.24,12,0.74,6,0.37,2,0.12,17,1.05,Kentucky,December,2015
1267,2016-01-01,1678,1358,80.93,288,17.16,12,0.72,0,0.0,2,0.12,18,1.07,Kentucky,January,2016
1268,2016-02-01,1737,1429,82.27,280,16.12,10,0.58,3,0.17,1,0.06,14,0.81,Kentucky,February,2016
1269,2016-03-01,1863,1523,81.75,300,16.1,17,0.91,0,0.0,2,0.11,21,1.13,Kentucky,March,2016
1270,2016-04-01,1714,1410,82.26,266,15.52,16,0.93,0,0.0,1,0.06,21,1.23,Kentucky,April,2016
1271,2016-05-01,1647,1341,81.42,267,16.21,16,0.97,1,0.06,1,0.06,21,1.28,Kentucky,May,2016
1272,2016-06-01,1819,1470,80.81,292,16.05,29,1.59,4,0.22,3,0.16,21,1.15,Kentucky,June,2016
1273,2016-07-01,1513,1256,83.01,222,14.67,11,0.73,2,0.13,3,0.2,19,1.26,Kentucky,July,2016
1274,2016-08-01,1822,1518,83.32,262,14.38,15,0.82,0,0.0,3,0.16,24,1.32,Kentucky,August,2016
1275,2016-09-01,1721,1437,83.5,250,14.53,7,0.41,0,0.0,1,0.06,26,1.51,Kentucky,September,2016
1276,2016-10-01,1575,1309,83.11,230,14.6,13,0.83,1,0.06,1,0.06,21,1.33,Kentucky,October,2016
1277,2016-11-01,1646,1347,81.83,262,15.92,15,0.91,2,0.12,4,0.24,16,0.97,Kentucky,November,2016
1278,2016-12-01,1539,1275,82.85,227,14.75,14,0.91,2,0.13,1,0.06,20,1.3,Kentucky,December,2016
1279,2017-01-01,1817,1510,83.1,264,14.53,16,0.88,1,0.06,2,0.11,24,1.32,Kentucky,January,2017
1280,2017-02-01,1755,1451,82.68,270,15.38,11,0.63,1,0.06,2,0.11,20,1.14,Kentucky,February,2017
1281,2017-03-01,2021,1683,83.28,288,14.25,22,1.09,4,0.2,1,0.05,23,1.14,Kentucky,March,2017
1282,2017-04-01,1798,1512,84.09,256,14.24,12,0.67,1,0.06,2,0.11,15,0.83,Kentucky,April,2017
1283,2017-05-01,1931,1587,82.19,307,15.9,11,0.57,3,0.16,2,0.1,21,1.09,Kentucky,May,2017
1284,2017-06-01,1728,1435,83.04,258,14.93,13,0.75,2,0.12,1,0.06,19,1.1,Kentucky,June,2017
1285,2017-07-01,1774,1505,84.84,232,13.08,14,0.79,0,0.0,3,0.17,20,1.13,Kentucky,July,2017
1286,2017-08-01,1990,1673,84.07,275,13.82,17,0.85,0,0.0,0,0.0,25,1.26,Kentucky,August,2017
1287,2017-09-01,1835,1528,83.27,267,14.55,16,0.87,0,0.0,2,0.11,22,1.2,Kentucky,September,2017
1288,2017-10-01,1689,1407,83.3,244,14.45,13,0.77,1,0.06,2,0.12,22,1.3,Kentucky,October,2017
1289,2017-11-01,1700,1423,83.71,235,13.82,18,1.06,2,0.12,1,0.06,21,1.24,Kentucky,November,2017
1290,2017-12-01,1426,1170,82.05,223,15.64,16,1.12,0,0.0,1,0.07,16,1.12,Kentucky,December,2017
1291,2018-01-01,1673,1374,82.13,261,15.6,11,0.66,0,0.0,3,0.18,24,1.43,Kentucky,January,2018
1292,2018-02-01,1631,1362,83.51,227,13.92,19,1.16,0,0.0,3,0.18,20,1.23,Kentucky,February,2018
1293,2018-03-01,1908,1572,82.39,293,15.36,21,1.1,1,0.05,4,0.21,17,0.89,Kentucky,March,2018
1294,2018-04-01,1680,1412,84.05,232,13.81,9,0.54,3,0.18,0,0.0,24,1.43,Kentucky,April,2018
1295,2018-05-01,1804,1492,82.71,272,15.08,16,0.89,1,0.06,4,0.22,19,1.05,Kentucky,May,2018
1296,2018-06-01,1740,1454,83.56,256,14.71,15,0.86,1,0.06,0,0.0,14,0.8,Kentucky,June,2018
1297,2018-07-01,1743,1458,83.65,248,14.23,8,0.46,2,0.11,1,0.06,26,1.49,Kentucky,July,2018
1298,2018-08-01,1851,1564,84.49,253,13.67,17,0.92,2,0.11,2,0.11,13,0.7,Kentucky,August,2018
1299,2018-09-01,1689,1424,84.31,229,13.56,14,0.83,2,0.12,0,0.0,20,1.18,Kentucky,September,2018
1300,2018-10-01,1704,1407,82.57,266,15.61,9,0.53,0,0.0,3,0.18,19,1.12,Kentucky,October,2018
1301,2018-11-01,1549,1273,82.18,248,16.01,14,0.9,0,0.0,0,0.0,14,0.9,Kentucky,November,2018
1302,2018-12-01,1394,1171,84.0,192,13.77,18,1.29,0,0.0,3,0.22,10,0.72,Kentucky,December,2018
1303,2019-01-01,1765,1471,83.34,256,14.5,11,0.62,3,0.17,2,0.11,22,1.25,Kentucky,January,2019
1304,2019-02-01,1681,1422,84.59,220,13.09,14,0.83,2,0.12,4,0.24,19,1.13,Kentucky,February,2019
1305,2019-03-01,1739,1427,82.06,270,15.53,10,0.58,1,0.06,3,0.17,28,1.61,Kentucky,March,2019
1306,2019-04-01,1649,1387,84.11,230,13.95,14,0.85,2,0.12,5,0.3,11,0.67,Kentucky,April,2019
1307,2019-05-01,1776,1494,84.12,243,13.68,16,0.9,1,0.06,3,0.17,19,1.07,Kentucky,May,2019
1308,2019-06-01,1587,1331,83.87,216,13.61,16,1.01,1,0.06,5,0.32,18,1.13,Kentucky,June,2019
1309,2019-07-01,1575,1308,83.05,231,14.67,16,1.02,3,0.19,3,0.19,14,0.89,Kentucky,July,2019
1310,2019-08-01,1765,1491,84.48,239,13.54,18,1.02,2,0.11,1,0.06,14,0.79,Kentucky,August,2019
1311,2019-09-01,1671,1395,83.48,234,14.0,18,1.08,2,0.12,1,0.06,21,1.26,Kentucky,September,2019
1312,2019-10-01,1663,1393,83.76,235,14.13,12,0.72,2,0.12,3,0.18,18,1.08,Kentucky,October,2019
1313,2019-11-01,1488,1244,83.6,207,13.91,13,0.87,1,0.07,1,0.07,22,1.48,Kentucky,November,2019
1314,2019-12-01,1334,1089,81.63,213,15.97,9,0.67,0,0.0,1,0.07,22,1.65,Kentucky,December,2019
1315,2020-01-01,1669,1391,83.34,228,13.66,21,1.26,0,0.0,2,0.12,27,1.62,Kentucky,January,2020
1316,2020-02-01,1598,1325,82.92,241,15.08,15,0.94,1,0.06,1,0.06,15,0.94,Kentucky,February,2020
1317,2020-03-01,1222,1003,82.08,184,15.06,17,1.39,1,0.08,1,0.08,16,1.31,Kentucky,March,2020
1318,2020-04-01,660,551,83.48,90,13.64,7,1.06,1,0.15,0,0.0,11,1.67,Kentucky,April,2020
1319,2020-05-01,744,634,85.22,98,13.17,4,0.54,0,0.0,2,0.27,6,0.81,Kentucky,May,2020
1320,2020-06-01,894,755,84.45,128,14.32,4,0.45,0,0.0,0,0.0,7,0.78,Kentucky,June,2020
1321,2020-07-01,903,749,82.95,133,14.73,9,1.0,0,0.0,0,0.0,12,1.33,Kentucky,July,2020
1322,2020-08-01,939,802,85.41,121,12.89,3,0.32,1,0.11,0,0.0,12,1.28,Kentucky,August,2020
1323,2020-09-01,1090,925,84.86,140,12.84,14,1.28,1,0.09,0,0.0,10,0.92,Kentucky,September,2020
1324,2020-10-01,1041,860,82.61,160,15.37,7,0.67,1,0.1,2,0.19,11,1.06,Kentucky,October,2020
1325,2020-11-01,982,849,86.46,106,10.79,12,1.22,1,0.1,2,0.2,12,1.22,Kentucky,November,2020
1326,2020-12-01,836,699,83.61,114,13.64,15,1.79,0,0.0,0,0.0,8,0.96,Kentucky,December,2020
1327,2021-01-01,1007,853,84.71,129,12.81,14,1.39,1,0.1,2,0.2,8,0.79,Kentucky,January,2021
1328,2021-02-01,950,794,83.58,137,14.42,10,1.05,0,0.0,1,0.11,8,0.84,Kentucky,February,2021
1329,2021-03-01,1211,1022,84.39,157,12.96,16,1.32,1,0.08,1,0.08,14,1.16,Kentucky,March,2021
1330,2021-04-01,1032,856,82.95,150,14.53,11,1.07,1,0.1,1,0.1,13,1.26,Kentucky,April,2021
1331,2021-05-01,1036,845,81.56,163,15.73,10,0.97,0,0.0,3,0.29,15,1.45,Kentucky,May,2021
1332,2021-06-01,1105,937,84.8,141,12.76,14,1.27,1,0.09,4,0.36,8,0.72,Kentucky,June,2021
1333,2021-07-01,1187,997,83.99,168,14.15,11,0.93,1,0.08,1,0.08,9,0.76,Kentucky,July,2021
1334,2021-08-01,1158,964,83.25,164,14.16,9,0.78,1,0.09,2,0.17,18,1.55,Kentucky,August,2021
1335,2021-09-01,1291,1049,81.25,213,16.5,9,0.7,2,0.15,1,0.08,17,1.32,Kentucky,September,2021
1336,2021-10-01,1262,1053,83.44,173,13.71,13,1.03,2,0.16,3,0.24,18,1.43,Kentucky,October,2021
1337,2021-11-01,1241,1044,84.13,167,13.46,11,0.89,1,0.08,1,0.08,17,1.37,Kentucky,November,2021
1338,2021-12-01,1098,910,82.88,163,14.85,8,0.73,0,0.0,1,0.09,16,1.46,Kentucky,December,2021
1339,2022-01-01,1099,872,79.34,192,17.47,10,0.91,1,0.09,2,0.18,22,2.0,Kentucky,January,2022
1340,2022-02-01,1255,1029,81.99,202,16.1,10,0.8,1,0.08,1,0.08,12,0.96,Kentucky,February,2022
1341,2022-03-01,1413,1147,81.17,226,15.99,14,0.99,3,0.21,4,0.28,19,1.34,Kentucky,March,2022
1342,2022-04-01,1295,1066,82.32,196,15.14,14,1.08,0,0.0,2,0.15,17,1.31,Kentucky,April,2022
1343,2022-05-01,1348,1108,82.2,205,15.21,17,1.26,1,0.07,0,0.0,17,1.26,Kentucky,May,2022
1344,2022-06-01,1425,1172,82.25,212,14.88,23,1.61,0,0.0,3,0.21,15,1.05,Kentucky,June,2022
1345,2022-07-01,1364,1141,83.65,187,13.71,16,1.17,2,0.15,1,0.07,17,1.25,Kentucky,July,2022
1346,2015-01-01,517,364,70.41,136,26.31,0,0.0,14,2.71,3,0.58,0,0.0,Kansas,January,2015
1347,2015-02-01,591,418,70.73,143,24.2,0,0.0,23,3.89,7,1.18,0,0.0,Kansas,February,2015
1348,2015-03-01,681,519,76.21,148,21.73,0,0.0,9,1.32,5,0.73,0,0.0,Kansas,March,2015
1349,2015-04-01,671,468,69.75,179,26.68,0,0.0,17,2.53,7,1.04,0,0.0,Kansas,April,2015
1350,2015-05-01,574,385,67.07,164,28.57,0,0.0,22,3.83,3,0.52,0,0.0,Kansas,May,2015
1351,2015-06-01,681,473,69.46,180,26.43,0,0.0,21,3.08,7,1.03,0,0.0,Kansas,June,2015
1352,2015-07-01,692,474,68.5,188,27.17,0,0.0,21,3.03,9,1.3,0,0.0,Kansas,July,2015
1353,2015-08-01,580,414,71.38,148,25.52,0,0.0,14,2.41,4,0.69,0,0.0,Kansas,August,2015
1354,2015-09-01,643,463,72.01,156,24.26,0,0.0,16,2.49,7,1.09,1,0.16,Kansas,September,2015
1355,2015-10-01,617,430,69.69,161,26.09,0,0.0,22,3.57,4,0.65,0,0.0,Kansas,October,2015
1356,2015-11-01,551,413,74.95,129,23.41,0,0.0,7,1.27,2,0.36,0,0.0,Kansas,November,2015
1357,2015-12-01,680,494,72.65,164,24.12,0,0.0,16,2.35,6,0.88,0,0.0,Kansas,December,2015
1358,2016-01-01,596,431,72.32,148,24.83,0,0.0,13,2.18,4,0.67,0,0.0,Kansas,January,2016
1359,2016-02-01,656,485,73.93,144,21.95,0,0.0,24,3.66,3,0.46,0,0.0,Kansas,February,2016
1360,2016-03-01,781,548,70.17,201,25.74,0,0.0,26,3.33,6,0.77,0,0.0,Kansas,March,2016
1361,2016-04-01,594,429,72.22,133,22.39,0,0.0,22,3.7,10,1.68,0,0.0,Kansas,April,2016
1362,2016-05-01,658,469,71.28,161,24.47,0,0.0,21,3.19,7,1.06,0,0.0,Kansas,May,2016
1363,2016-06-01,650,466,71.69,165,25.38,0,0.0,12,1.85,7,1.08,0,0.0,Kansas,June,2016
1364,2016-07-01,581,414,71.26,140,24.1,0,0.0,21,3.61,6,1.03,0,0.0,Kansas,July,2016
1365,2016-08-01,652,483,74.08,145,22.24,0,0.0,19,2.91,5,0.77,0,0.0,Kansas,August,2016
1366,2016-09-01,673,481,71.47,160,23.77,0,0.0,27,4.01,5,0.74,0,0.0,Kansas,September,2016
1367,2016-10-01,708,519,73.31,171,24.15,0,0.0,12,1.69,6,0.85,0,0.0,Kansas,October,2016
1368,2016-11-01,712,514,72.19,169,23.74,0,0.0,22,3.09,7,0.98,0,0.0,Kansas,November,2016
1369,2016-12-01,685,495,72.26,167,24.38,0,0.0,18,2.63,5,0.73,0,0.0,Kansas,December,2016
1370,2017-01-01,664,485,73.04,151,22.74,0,0.0,22,3.31,6,0.9,0,0.0,Kansas,January,2017
1371,2017-02-01,616,435,70.62,156,25.32,0,0.0,18,2.92,7,1.14,0,0.0,Kansas,February,2017
1372,2017-03-01,706,530,75.07,148,20.96,0,0.0,21,2.97,7,0.99,0,0.0,Kansas,March,2017
1373,2017-04-01,619,458,73.99,136,21.97,0,0.0,23,3.72,2,0.32,0,0.0,Kansas,April,2017
1374,2017-05-01,743,542,72.95,176,23.69,0,0.0,21,2.83,4,0.54,0,0.0,Kansas,May,2017
1375,2017-06-01,659,469,71.17,168,25.49,0,0.0,17,2.58,5,0.76,0,0.0,Kansas,June,2017
1376,2017-07-01,654,462,70.64,159,24.31,0,0.0,26,3.98,7,1.07,0,0.0,Kansas,July,2017
1377,2017-08-01,753,536,71.18,185,24.57,0,0.0,28,3.72,4,0.53,0,0.0,Kansas,August,2017
1378,2017-09-01,622,468,75.24,138,22.19,0,0.0,12,1.93,4,0.64,0,0.0,Kansas,September,2017
1379,2017-10-01,722,535,74.1,158,21.88,0,0.0,22,3.05,7,0.97,0,0.0,Kansas,October,2017
1380,2017-11-01,579,413,71.33,149,25.73,0,0.0,17,2.94,0,0.0,0,0.0,Kansas,November,2017
1381,2017-12-01,576,425,73.78,130,22.57,0,0.0,17,2.95,4,0.69,0,0.0,Kansas,December,2017
1382,2018-01-01,651,467,71.74,152,23.35,0,0.0,26,3.99,6,0.92,0,0.0,Kansas,January,2018
1383,2018-02-01,588,429,72.96,136,23.13,0,0.0,18,3.06,5,0.85,0,0.0,Kansas,February,2018
1384,2018-03-01,759,574,75.63,167,22.0,0,0.0,11,1.45,7,0.92,0,0.0,Kansas,March,2018
1385,2018-04-01,697,509,73.03,164,23.53,0,0.0,20,2.87,4,0.57,0,0.0,Kansas,April,2018
1386,2018-05-01,788,586,74.37,166,21.07,0,0.0,34,4.31,2,0.25,0,0.0,Kansas,May,2018
1387,2018-06-01,591,424,71.74,143,24.2,0,0.0,22,3.72,2,0.34,0,0.0,Kansas,June,2018
1388,2018-07-01,739,520,70.37,191,25.85,0,0.0,22,2.98,6,0.81,0,0.0,Kansas,July,2018
1389,2018-08-01,748,549,73.4,166,22.19,0,0.0,26,3.48,7,0.94,0,0.0,Kansas,August,2018
1390,2018-09-01,604,435,72.02,144,23.84,0,0.0,21,3.48,4,0.66,0,0.0,Kansas,September,2018
1391,2018-10-01,733,543,74.08,165,22.51,0,0.0,20,2.73,5,0.68,0,0.0,Kansas,October,2018
1392,2018-11-01,583,427,73.24,139,23.84,0,0.0,15,2.57,2,0.34,0,0.0,Kansas,November,2018
1393,2018-12-01,647,469,72.49,156,24.11,0,0.0,20,3.09,2,0.31,0,0.0,Kansas,December,2018
1394,2019-01-01,738,556,75.34,165,22.36,0,0.0,15,2.03,2,0.27,0,0.0,Kansas,January,2019
1395,2019-02-01,597,449,75.21,124,20.77,0,0.0,20,3.35,4,0.67,0,0.0,Kansas,February,2019
1396,2019-03-01,685,497,72.55,159,23.21,0,0.0,24,3.5,5,0.73,0,0.0,Kansas,March,2019
1397,2019-04-01,709,528,74.47,162,22.85,0,0.0,15,2.12,4,0.56,0,0.0,Kansas,April,2019
1398,2019-05-01,647,462,71.41,161,24.88,0,0.0,20,3.09,4,0.62,0,0.0,Kansas,May,2019
1399,2019-06-01,584,424,72.6,136,23.29,0,0.0,18,3.08,6,1.03,0,0.0,Kansas,June,2019
1400,2019-07-01,677,480,70.9,166,24.52,0,0.0,26,3.84,5,0.74,0,0.0,Kansas,July,2019
1401,2019-08-01,608,436,71.71,151,24.84,0,0.0,17,2.8,3,0.49,1,0.16,Kansas,August,2019
1402,2019-09-01,562,391,69.57,154,27.4,0,0.0,14,2.49,3,0.53,0,0.0,Kansas,September,2019
1403,2019-10-01,636,477,75.0,132,20.75,0,0.0,20,3.14,7,1.1,0,0.0,Kansas,October,2019
1404,2019-11-01,497,372,74.85,116,23.34,0,0.0,6,1.21,3,0.6,0,0.0,Kansas,November,2019
1405,2019-12-01,554,419,75.63,109,19.68,0,0.0,19,3.43,7,1.26,0,0.0,Kansas,December,2019
1406,2020-01-01,538,388,72.12,129,23.98,0,0.0,18,3.35,3,0.56,0,0.0,Kansas,January,2020
1407,2020-02-01,565,400,70.8,131,23.19,0,0.0,27,4.78,7,1.24,0,0.0,Kansas,February,2020
1408,2020-03-01,517,366,70.79,138,26.69,0,0.0,10,1.93,3,0.58,0,0.0,Kansas,March,2020
1409,2020-04-01,152,105,69.08,36,23.68,0,0.0,8,5.26,3,1.97,0,0.0,Kansas,April,2020
1410,2020-05-01,120,97,80.83,21,17.5,0,0.0,2,1.67,0,0.0,0,0.0,Kansas,May,2020
1411,2020-06-01,181,140,77.35,35,19.34,0,0.0,5,2.76,1,0.55,0,0.0,Kansas,June,2020
1412,2020-07-01,166,115,69.28,48,28.92,0,0.0,3,1.81,0,0.0,0,0.0,Kansas,July,2020
1413,2020-08-01,193,148,76.68,36,18.65,0,0.0,6,3.11,3,1.55,0,0.0,Kansas,August,2020
1414,2020-09-01,265,197,74.34,60,22.64,0,0.0,7,2.64,1,0.38,0,0.0,Kansas,September,2020
1415,2020-10-01,340,257,75.59,65,19.12,0,0.0,15,4.41,3,0.88,0,0.0,Kansas,October,2020
1416,2020-11-01,302,229,75.83,63,20.86,0,0.0,8,2.65,2,0.66,0,0.0,Kansas,November,2020
1417,2020-12-01,442,320,72.4,103,23.3,0,0.0,17,3.85,2,0.45,0,0.0,Kansas,December,2020
1418,2021-01-01,402,286,71.14,98,24.38,0,0.0,14,3.48,4,1.0,0,0.0,Kansas,January,2021
1419,2021-02-01,338,246,72.78,83,24.56,0,0.0,8,2.37,1,0.3,0,0.0,Kansas,February,2021
1420,2021-03-01,393,281,71.5,92,23.41,0,0.0,17,4.33,3,0.76,0,0.0,Kansas,March,2021
1421,2021-04-01,355,266,74.93,65,18.31,0,0.0,19,5.35,2,0.56,3,0.85,Kansas,April,2021
1422,2021-05-01,318,230,72.33,73,22.96,0,0.0,10,3.14,1,0.31,4,1.26,Kansas,May,2021
1423,2021-06-01,316,231,73.1,71,22.47,0,0.0,12,3.8,2,0.63,0,0.0,Kansas,June,2021
1424,2021-07-01,351,249,70.94,87,24.79,0,0.0,11,3.13,3,0.85,1,0.28,Kansas,July,2021
1425,2021-08-01,280,203,72.5,66,23.57,0,0.0,6,2.14,3,1.07,2,0.71,Kansas,August,2021
1426,2021-09-01,396,270,68.18,97,24.49,0,0.0,21,5.3,7,1.77,1,0.25,Kansas,September,2021
